"codigo_ibge","categoria","cod_cnae","ano_atividade","cod_uf","ativas","mei"
"2507507","5","5611205","2021-02-01","25","55","0"
"2611606","5","5611203","2021-02-01","26","3550","0"
"3106200","5","5611205","2021-02-01","31","517","1"
"3205309","5","5611205","2021-02-01","32","44","0"
"4106902","5","5611203","2021-02-01","41","6228","0"
"1400100","5","5611201","2021-03-01","14","571","1"
"4106902","5","5611205","2021-08-01","41","149","1"
"2507507","5","5611204","2021-09-01","25","209","1"
"2507507","5","5611205","2021-09-01","25","60","0"
"2704302","5","5611204","2021-09-01","27","275","0"
"3106200","5","5611203","2021-09-01","31","4677","1"
"5300108","5","5611203","2019-12-01","53","3734","1"
"1302603","5","5611201","2020-01-01","13","2370","0"
"2408102","5","5611203","2020-01-01","24","1058","1"
"4106902","5","5611205","2020-01-01","41","93","0"
"4106902","5","5611203","2022-05-01","41","6152","0"
"2304400","5","5611201","2022-06-01","23","5293","0"
"2704302","5","5611205","2018-03-01","27","8","1"
"2927408","5","5611205","2018-03-01","29","32","0"
"3550308","5","5611203","2018-03-01","35","38475","0"
"5103403","5","5611203","2018-03-01","51","740","1"
"2611606","5","5611201","2018-04-01","26","627","1"
"4106902","5","5611205","2022-07-01","41","211","1"
"5103403","5","5611204","2022-07-01","51","337","1"
"2606200","5","5611204","2022-08-01","26","17","0"
"5002704","5","5611203","2021-04-01","50","1364","0"
"1400100","5","5611205","2021-05-01","14","74","1"
"1600303","5","5611203","2021-05-01","16","551","1"
"2611606","5","5611201","2021-12-01","26","3756","0"
"2927408","5","5611205","2021-12-01","29","147","0"
"2800308","5","5611204","2017-12-01","28","194","0"
"4106902","5","5611205","2017-12-01","41","15","1"
"3550308","5","5611204","2018-10-01","35","5111","0"
"4205407","5","5611201","2018-10-01","42","274","1"
"5002704","5","5611204","2018-10-01","50","408","1"
"5002704","5","5611205","2018-10-01","50","17","0"
"5103403","5","5611201","2018-10-01","51","1982","0"
"5300108","5","5611205","2018-10-01","53","95","0"
"1600303","5","5611203","2018-11-01","16","244","1"
"2111300","5","5611203","2018-11-01","21","656","1"
"2611606","5","5611204","2018-11-01","26","452","1"
"2800308","5","5611204","2018-11-01","28","102","1"
"1100205","5","5611203","2022-09-01","11","868","0"
"2507507","5","5611203","2022-09-01","25","1187","0"
"2800308","5","5611205","2017-06-01","28","4","1"
"4106902","5","5611203","2017-06-01","41","6006","0"
"4205407","5","5611201","2017-06-01","42","2356","0"
"5107206","5","5611203","2017-06-01","51","2","0"
"5300108","5","5611203","2017-06-01","53","8768","0"
"2211001","5","5611205","2021-10-01","22","133","1"
"2700805","5","5611201","2021-10-01","27","1","0"
"2700805","5","5611201","2017-05-01","27","1","1"
"2800308","5","5611203","2017-05-01","28","321","1"
"3550308","5","5611203","2017-05-01","35","40397","0"
"5103403","5","5611201","2017-05-01","51","1977","0"
"5300108","5","5611201","2017-05-01","53","7712","0"
"1721000","5","5611205","2017-06-01","17","4","0"
"3205309","5","5611205","2017-08-01","32","8","1"
"3550308","5","5611201","2017-08-01","35","3063","1"
"4205407","5","5611204","2017-08-01","42","152","1"
"1100205","5","5611203","2017-09-01","11","1079","0"
"2304400","5","5611203","2017-09-01","23","4845","0"
"1721000","5","5611205","2019-10-01","17","45","1"
"2211001","5","5611205","2019-10-01","22","11","0"
"2606200","5","5611204","2019-10-01","26","24","0"
"3205309","5","5611203","2019-10-01","32","1192","0"
"3550308","5","5611205","2019-10-01","35","277","0"
"4205407","5","5611201","2019-10-01","42","435","1"
"5103403","5","5611204","2019-10-01","51","290","1"
"2704302","5","5611203","2017-04-01","27","1812","0"
"2800308","5","5611201","2017-04-01","28","147","1"
"4106902","5","5611201","2017-04-01","41","5323","0"
"4314902","5","5611205","2017-04-01","43","21","0"
"5002704","5","5611205","2017-04-01","50","9","1"
"3205309","5","5611201","2020-11-01","32","1239","0"
"3205309","5","5611204","2020-11-01","32","280","0"
"3304557","5","5611205","2020-11-01","33","904","1"
"2211001","5","5611201","2020-12-01","22","886","1"
"2606200","5","5611201","2020-12-01","26","93","0"
"2611606","5","5611204","2020-12-01","26","578","1"
"3550308","5","5611203","2021-10-01","35","16646","1"
"2507507","5","5611204","2021-03-01","25","241","0"
"2606200","5","5611205","2021-03-01","26","4","0"
"2700805","5","5611201","2021-03-01","27","1","0"
"2927408","5","5611203","2021-03-01","29","3107","1"
"2111300","5","5611205","2022-04-01","21","358","1"
"1721000","5","5611203","2020-02-01","17","463","1"
"3205309","5","5611205","2020-02-01","32","27","1"
"4205407","5","5611203","2020-02-01","42","919","1"
"3550308","5","5611204","2020-10-01","35","5059","0"
"1100205","5","5611201","2020-11-01","11","560","1"
"1100205","5","5611205","2020-11-01","11","41","1"
"2800308","5","5611203","2020-11-01","28","902","1"
"2800308","5","5611205","2020-11-01","28","22","0"
"2927408","5","5611203","2018-11-01","29","3966","0"
"3304557","5","5611204","2018-11-01","33","3329","0"
"3304557","5","5611204","2018-11-01","33","3414","1"
"3550308","5","5611201","2018-11-01","35","22016","0"
"2611606","5","5611203","2018-12-01","26","1635","1"
"5002704","5","5611204","2020-04-01","50","481","1"
"5002704","5","5611205","2020-04-01","50","41","0"
"3304557","5","5611201","2020-05-01","33","8059","1"
"3304557","5","5611205","2020-05-01","33","553","1"
"5300108","5","5611204","2021-03-01","53","1542","1"
"5300108","5","5611205","2021-03-01","53","266","0"
"1100205","5","5611203","2021-04-01","11","914","0"
"1600303","5","5611204","2021-04-01","16","182","1"
"2408102","5","5611201","2021-04-01","24","2118","0"
"2408102","5","5611205","2021-04-01","24","44","0"
"2927408","5","5611204","2019-11-01","29","1185","0"
"5107206","5","5611201","2019-11-01","51","4","0"
"2304400","5","5611204","2019-08-01","23","1090","1"
"2606200","5","5611201","2019-08-01","26","24","1"
"2800308","5","5611203","2019-08-01","28","585","1"
"3205309","5","5611204","2019-08-01","32","229","1"
"4205407","5","5611205","2019-08-01","42","49","0"
"4314902","5","5611203","2019-08-01","43","4485","0"
"3106200","5","5611205","2018-04-01","31","66","1"
"5103403","5","5611205","2018-04-01","51","13","0"
"5103403","5","5611205","2018-04-01","51","11","1"
"2704302","5","5611204","2018-05-01","27","292","0"
"5300108","5","5611204","2021-05-01","53","1565","1"
"1302603","5","5611204","2021-06-01","13","287","0"
"1721000","5","5611201","2021-06-01","17","706","0"
"1100205","5","5611205","2021-01-01","11","42","1"
"1302603","5","5611204","2021-01-01","13","287","0"
"1302603","5","5611204","2021-01-01","13","312","1"
"4205407","5","5611201","2019-04-01","42","326","1"
"1600303","5","5611205","2019-05-01","16","11","0"
"2927408","5","5611201","2019-02-01","29","1854","1"
"4314902","5","5611201","2019-02-01","43","5016","0"
"1400100","5","5611203","2019-03-01","14","309","1"
"1400100","5","5611204","2019-03-01","14","278","0"
"2211001","5","5611205","2019-03-01","22","15","1"
"2606200","5","5611201","2019-03-01","26","108","0"
"4314902","5","5611201","2020-03-01","43","5078","0"
"5300108","5","5611204","2020-03-01","53","2174","0"
"5107206","5","5611201","2020-05-01","51","4","0"
"2611606","5","5611205","2020-06-01","26","24","0"
"2800308","5","5611204","2020-06-01","28","146","1"
"2507507","5","5611205","2022-02-01","25","143","1"
"4205407","5","5611205","2022-02-01","42","112","0"
"2704302","5","5611205","2019-06-01","27","12","0"
"4106902","5","5611201","2019-06-01","41","5667","0"
"2211001","5","5611205","2019-07-01","22","22","1"
"2211001","5","5611204","2022-01-01","22","363","1"
"3106200","5","5611203","2022-01-01","31","6443","0"
"3205309","5","5611204","2022-01-01","32","261","0"
"5107206","5","5611203","2022-01-01","51","2","0"
"3205309","5","5611204","2017-10-01","32","402","0"
"3205309","5","5611204","2017-10-01","32","147","1"
"4314902","5","5611205","2017-10-01","43","24","0"
"2211001","5","5611204","2021-07-01","22","296","0"
"2408102","5","5611205","2021-07-01","24","93","1"
"2927408","5","5611204","2021-07-01","29","1737","1"
"3304557","5","5611203","2021-07-01","33","13863","1"
"1600303","5","5611205","2022-05-01","16","33","0"
"1721000","5","5611204","2022-05-01","17","291","1"
"2606200","5","5611203","2022-05-01","26","48","0"
"3205309","5","5611204","2018-08-01","32","188","1"
"3304557","5","5611203","2018-08-01","33","6796","1"
"1302603","5","5611203","2018-09-01","13","1109","1"
"1400100","5","5611203","2018-09-01","14","287","1"
"3205309","5","5611201","2018-09-01","32","1187","0"
"3304557","5","5611201","2018-09-01","33","10179","0"
"4314902","5","5611201","2018-09-01","43","374","1"
"5300108","5","5611201","2018-09-01","53","7775","0"
"1400100","5","5611203","2018-10-01","14","843","0"
"2606200","5","5611205","2018-10-01","26","1","1"
"3205309","5","5611201","2018-06-01","32","116","1"
"1100205","5","5611204","2018-07-01","11","180","0"
"2700805","5","5611201","2018-07-01","27","1","0"
"2704302","5","5611204","2018-07-01","27","233","1"
"2606200","5","5611201","2017-11-01","26","127","0"
"2927408","5","5611205","2017-11-01","29","26","0"
"3205309","5","5611204","2017-11-01","32","405","0"
"2304400","5","5611204","2017-12-01","23","1138","0"
"2606200","5","5611201","2018-02-01","26","111","0"
"2611606","5","5611205","2018-02-01","26","14","1"
"3550308","5","5611201","2018-02-01","35","3604","1"
"4314902","5","5611203","2018-02-01","43","669","1"
"1400100","5","5611205","2018-03-01","14","12","1"
"1721000","5","5611204","2018-03-01","17","154","0"
"2111300","5","5611204","2018-03-01","21","299","0"
"2704302","5","5611201","2018-01-01","27","392","1"
"3106200","5","5611201","2018-01-01","31","6685","0"
"3205309","5","5611205","2018-01-01","32","8","1"
"4106902","5","5611205","2018-01-01","41","44","0"
"5103403","5","5611205","2018-01-01","51","10","0"
"1600303","5","5611201","2018-02-01","16","207","1"
"1600303","5","5611205","2018-02-01","16","7","0"
"2304400","5","5611205","2018-02-01","23","39","1"
"5300108","5","5611205","2020-02-01","53","251","1"
"2304400","5","5611203","2020-03-01","23","4173","0"
"2700805","5","5611201","2020-03-01","27","1","1"
"3106200","5","5611204","2020-03-01","31","2244","0"
"3205309","5","5611203","2020-03-01","32","526","1"
"4106902","5","5611201","2020-03-01","41","946","1"
"4205407","5","5611205","2020-03-01","42","50","1"
"1721000","5","5611204","2017-10-01","17","188","1"
"4314902","5","5611204","2021-01-01","43","956","0"
"4314902","5","5611204","2021-01-01","43","656","1"
"5002704","5","5611204","2021-01-01","50","258","0"
"5300108","5","5611201","2021-01-01","53","8618","0"
"2211001","5","5611204","2021-02-01","22","328","1"
"2507507","5","5611205","2020-09-01","25","44","0"
"2611606","5","5611201","2020-09-01","26","3852","0"
"2700805","5","5611203","2020-09-01","27","1","0"
"2927408","5","5611203","2020-09-01","29","3943","0"
"3106200","5","5611203","2020-09-01","31","3730","1"
"4314902","5","5611204","2020-06-01","43","967","0"
"2111300","5","5611203","2020-07-01","21","1031","1"
"2611606","5","5611203","2020-07-01","26","3541","0"
"2611606","5","5611201","2019-05-01","26","955","1"
"2800308","5","5611204","2019-05-01","28","121","1"
"2111300","5","5611205","2019-06-01","21","59","1"
"2408102","5","5611201","2019-06-01","24","2033","0"
"2111300","5","5611205","2017-03-01","21","15","0"
"2700805","5","5611203","2017-03-01","27","1","0"
"2704302","5","5611201","2017-03-01","27","312","1"
"5300108","5","5611205","2017-03-01","53","58","0"
"5300108","5","5611205","2017-03-01","53","49","1"
"1100205","5","5611205","2017-04-01","11","8","1"
"1302603","5","5611204","2017-04-01","13","130","1"
"5103403","5","5611205","2022-02-01","51","63","0"
"5300108","5","5611204","2022-02-01","53","1637","1"
"2304400","5","5611203","2022-03-01","23","3920","0"
"2408102","5","5611204","2022-03-01","24","299","1"
"2408102","5","5611205","2022-03-01","24","52","0"
"2800308","5","5611203","2022-03-01","28","969","0"
"2800308","5","5611204","2022-03-01","28","177","0"
"3106200","5","5611204","2019-03-01","31","2168","1"
"5002704","5","5611203","2019-03-01","50","1089","1"
"5103403","5","5611205","2019-03-01","51","15","0"
"1721000","5","5611205","2019-04-01","17","24","1"
"2211001","5","5611205","2019-04-01","22","15","1"
"5002704","5","5611205","2022-10-01","50","54","0"
"2211001","5","5611204","2022-10-01","22","373","1"
"2211001","5","5611205","2022-10-01","22","168","1"
"2800308","5","5611204","2022-10-01","28","173","0"
"2408102","5","5611201","2020-10-01","24","825","1"
"3106200","5","5611205","2020-10-01","31","425","1"
"2704302","5","5611201","2022-09-01","27","1935","1"
"5300108","5","5611201","2022-09-01","53","8627","0"
"3304557","5","5611203","2017-01-01","33","4369","1"
"5107206","5","5611203","2017-01-01","51","2","0"
"5300108","5","5611204","2017-01-01","53","906","1"
"1400100","5","5611201","2022-07-01","14","672","0"
"2507507","5","5611204","2022-07-01","25","227","1"
"2704302","5","5611203","2022-07-01","27","2518","1"
"2800308","5","5611203","2022-07-01","28","939","0"
"3106200","5","5611204","2017-07-01","31","2954","0"
"4205407","5","5611203","2017-07-01","42","2444","0"
"2304400","5","5611205","2017-08-01","23","37","1"
"1302603","5","5611203","2019-12-01","13","1684","1"
"4106902","5","5611201","2019-01-01","41","562","1"
"1302603","5","5611205","2019-02-01","13","15","1"
"3550308","5","5611203","2019-07-01","35","9256","1"
"5103403","5","5611204","2019-07-01","51","287","1"
"2111300","5","5611205","2019-08-01","21","41","0"
"3205309","5","5611204","2018-05-01","32","177","1"
"4314902","5","5611203","2018-05-01","43","725","1"
"1600303","5","5611205","2018-06-01","16","8","0"
"2111300","5","5611201","2018-06-01","21","432","1"
"2408102","5","5611203","2018-06-01","24","740","1"
"2611606","5","5611205","2018-06-01","26","11","0"
"2704302","5","5611203","2018-06-01","27","918","1"
"2927408","5","5611201","2018-07-01","29","5466","0"
"3550308","5","5611201","2018-07-01","35","21660","0"
"1100205","5","5611203","2018-08-01","11","881","0"
"1302603","5","5611205","2018-08-01","13","20","0"
"2111300","5","5611205","2018-08-01","21","42","1"
"2704302","5","5611204","2017-02-01","27","377","0"
"5002704","5","5611205","2017-02-01","50","11","0"
"1400100","5","5611203","2017-03-01","14","1006","0"
"3550308","5","5611201","2020-07-01","35","10865","1"
"1400100","5","5611205","2020-08-01","14","43","0"
"2704302","5","5611203","2020-08-01","27","1717","0"
"4205407","5","5611204","2021-07-01","42","322","1"
"1600303","5","5611201","2021-08-01","16","683","1"
"3106200","5","5611203","2021-08-01","31","4605","1"
"3205309","5","5611204","2021-08-01","32","270","0"
"3106200","5","5611203","2021-11-01","31","4788","1"
"4106902","5","5611204","2021-11-01","41","849","1"
"4106902","5","5611205","2021-11-01","41","118","0"
"2507507","5","5611201","2021-12-01","25","1416","1"
"2111300","5","5611203","2019-09-01","21","788","1"
"2611606","5","5611201","2019-09-01","26","1116","1"
"5002704","5","5611201","2019-09-01","50","1644","0"
"5300108","5","5611201","2019-09-01","53","8126","0"
"1400100","5","5611204","2019-10-01","14","228","1"
"5107206","5","5611203","2018-12-01","51","3","0"
"1100205","5","5611204","2019-01-01","11","161","1"
"1302603","5","5611205","2019-01-01","13","22","0"
"2606200","5","5611204","2019-01-01","26","25","0"
"2800308","5","5611205","2019-01-01","28","5","1"
"3106200","5","5611205","2021-02-01","31","248","0"
"3205309","5","5611203","2021-02-01","32","1174","0"
"3550308","5","5611201","2021-02-01","35","24691","0"
"5107206","5","5611201","2021-02-01","51","2","1"
"4205407","5","5611201","2021-08-01","42","2682","0"
"4205407","5","5611203","2021-08-01","42","1356","1"
"1302603","5","5611204","2020-01-01","13","277","1"
"2507507","5","5611204","2020-01-01","25","242","0"
"5002704","5","5611204","2022-05-01","50","552","1"
"1100205","5","5611205","2022-06-01","11","110","1"
"1302603","5","5611201","2022-06-01","13","4596","1"
"2111300","5","5611204","2022-06-01","21","262","0"
"2704302","5","5611203","2022-06-01","27","2489","1"
"3205309","5","5611205","2022-06-01","32","55","0"
"5002704","5","5611201","2018-03-01","50","1473","0"
"2111300","5","5611204","2018-04-01","21","298","0"
"3550308","5","5611204","2022-07-01","35","5543","1"
"5300108","5","5611203","2022-07-01","53","8028","0"
"5300108","5","5611205","2022-07-01","53","759","1"
